time,open,high,low,close,volume,ewma,wave,action,profit
2019-07-19 10:46:00-04:00,321.31,321.31,321.055,321.06,1.1940820639895051,321.06,,0,0.0
2019-07-19 10:47:00-04:00,321.03,321.39,321.03,321.39,0.7369725238685227,321.2818965517241,,0,0.0
2019-07-19 10:48:00-04:00,321.29,321.29,321.19,321.2,0.801107790977334,321.2344071673656,,0,0.0
2019-07-19 10:49:00-04:00,321.27,321.27,321.24,321.24,0.5818817870417609,321.2374464985892,,0,0.0
2019-07-19 10:50:00-04:00,321.17,321.3,321.17,321.23,0.9631951023977844,321.2335200237954,,0,0.0
2019-07-19 10:51:00-04:00,321.2,321.23,321.18,321.22,0.8897310691640551,321.2264927226905,,0,0.0
2019-07-19 10:52:00-04:00,321.29,321.5,321.29,321.365,0.7521317688215144,321.2979877879346,,0,0.0
2019-07-19 10:53:00-04:00,321.51,321.51,321.21,321.21,0.9317105167261861,321.25272220385494,,0,0.0
2019-07-19 10:54:00-04:00,321.215,321.215,321.15,321.15,0.4652722104802857,321.19996258583126,,0,0.0
2019-07-19 10:55:00-04:00,321.1,321.185,321.09,321.09,0.4279571459806137,321.1435290124005,,0,0.0
2019-07-19 10:56:00-04:00,321.06,321.125,321.06,321.125,0.35099482545004007,321.13402346692385,,0,0.0
2019-07-19 10:57:00-04:00,321.12,321.19,321.04,321.19,0.5877122658698346,321.16273451368,,0,0.0
2019-07-19 10:58:00-04:00,321.08,321.3,321.08,321.3,0.29035784563807304,321.2331332016284,,0,0.0
2019-07-19 10:59:00-04:00,321.36,321.36,321.15,321.15,0.5818817870417609,321.19049898167987,,0,0.0
2019-07-19 11:00:00-04:00,321.205,321.205,321.055,321.055,0.267035930325778,321.12101088810766,,0,0.0
2019-07-19 11:01:00-04:00,321.005,321.005,320.69,320.69,0.35099482545004007,320.8999774376587,,0,0.0
2019-07-19 11:02:00-04:00,320.635,320.635,320.53,320.59,0.23321915312295022,320.7410138692668,,0,0.0
2019-07-19 11:03:00-04:00,320.8,320.87,320.67,320.67,0.4652722104802857,320.7045964133735,,0,0.0
2019-07-19 11:04:00-04:00,321.13,321.2,320.91,320.91,0.20173456745135193,320.8099317086517,,0,0.0
2019-07-19 11:06:00-04:00,321.4,321.69,321.37,321.54,2.8172873697252387,321.1843259165927,,0,0.0
2019-07-19 11:07:00-04:00,321.54,322.06,321.5,322.06,1.4727789519714307,321.63338967321073,,0,0.0
2019-07-19 11:08:00-04:00,321.905,322.23,321.9,322.01,0.8162670359303258,321.82652320013085,,0,0.0
2019-07-19 11:09:00-04:00,322.13,322.46,322.04,322.46,0.5119160411048758,322.1513831188077,,0,0.0
2019-07-19 11:10:00-04:00,322.2,322.2,321.925,321.925,0.26003935573208947,322.03528920801705,,0,0.0
2019-07-19 11:11:00-04:00,321.93,322.06,321.87,322.06,0.815100940164711,322.0479614092313,,0,0.0
2019-07-19 11:12:00-04:00,322.36,322.65,322.36,322.65,0.6250273303695066,322.3566991504286,,0,0.0
2019-07-19 11:13:00-04:00,322.56,322.85,322.46,322.85,0.5702208293856132,322.60967394601533,,0,0.0
2019-07-19 11:14:00-04:00,322.7,322.89,322.44,322.53,9.060564098826616,322.5688155120878,,0,0.0
2019-07-19 11:15:00-04:00,322.45,322.82,322.45,322.82,8.448363821878871,322.6976280701045,,0,0.0
2019-07-19 11:16:00-04:00,322.645,322.775,322.6,322.775,2.398658989869543,322.7373059828883,,0,0.0
2019-07-19 11:17:00-04:00,322.86,323.18,322.86,323.17,0.3451643466219663,322.95920035068406,,0,0.0
2019-07-19 11:18:00-04:00,322.94,323.005,322.94,322.95,2.914073318271263,322.95448222212764,,0,0.0
2019-07-19 11:19:00-04:00,322.97,322.97,322.95,322.95,0.23205305735733547,322.95218364667744,,0,0.0
2019-07-19 11:20:00-04:00,322.965,322.965,322.965,322.965,0.23205305735733547,322.958756135561,,0,0.0
2019-07-19 11:21:00-04:00,322.955,322.955,322.65,322.805,3.9857153268712193,322.87990683527244,,0,0.0
2019-07-19 11:22:00-04:00,322.925,323.24,322.89,322.89,3.4971212010786386,322.885082817184,,0,0.0
2019-07-19 11:23:00-04:00,322.95,322.95,322.95,322.95,0.11544348079586036,322.91837368016667,,0,0.0
2019-07-19 11:24:00-04:00,322.88,322.88,322.88,322.88,2.914073318271263,322.89869486982474,,0,0.0
2019-07-19 11:25:00-04:00,323.005,323.01,323.005,323.01,0.5842139785729903,322.9557744237608,,0,0.0
2019-07-19 11:26:00-04:00,322.9,322.9,322.865,322.865,1.6313679760950368,322.9092234372168,,0,0.0
2019-07-19 11:27:00-04:00,322.95,322.95,322.58,322.67,0.9247139421324976,322.7865447514646,,0,0.0
2019-07-19 11:28:00-04:00,322.95,323.0,322.95,323.0,2.3298593396982725,322.89600898148274,,0,0.0
2019-07-19 11:29:00-04:00,322.81,322.93,322.81,322.91,5.866627796807813,322.90318386277363,,0,0.0
2019-07-19 11:30:00-04:00,322.9,322.9,322.875,322.875,0.03265068143721303,322.8887305998128,,0,0.0
2019-07-19 11:31:00-04:00,322.97,322.97,322.885,322.895,4.196778660447489,322.8919456768319,,0,0.0
2019-07-19 11:32:00-04:00,322.82,322.9,322.82,322.875,2.477953501931346,322.8832555861489,,0,0.0
2019-07-19 11:33:00-04:00,322.915,323.115,322.915,323.115,0.28919174987245827,323.0020988753033,,0,0.0
2019-07-19 11:34:00-04:00,323.12,323.12,322.98,322.98,0.35216092121565484,322.9907661187375,,0,0.0
2019-07-19 11:35:00-04:00,323.01,323.01,322.9,322.9,0.11777567232708987,322.9442193911798,,0,0.0
2019-07-19 11:36:00-04:00,322.765,323.01,322.765,322.95,1.864587129217987,322.94718380595936,,0,0.0
2019-07-19 11:37:00-04:00,322.895,323.0,322.895,323.0,10.848188907514029,322.9742690336725,,0,0.0
2019-07-19 11:38:00-04:00,322.94,322.99,322.915,322.915,4.779826543254865,322.9438746574302,,0,0.0
2019-07-19 11:39:00-04:00,322.755,322.875,322.065,322.065,3.9344071131841702,322.4931697049019,,0,0.0
2019-07-19 11:40:00-04:00,322.07,322.16,321.67,321.67,0.7672910137745063,322.07103139469586,,0,0.0
2019-07-19 11:41:00-04:00,322.1,322.25,322.07,322.145,0.4081335179651629,322.1089640128005,,0,0.0
2019-07-19 11:42:00-04:00,322.145,322.15,322.0,322.0,0.35449311274688433,322.0530850318772,,0,0.0
2019-07-19 11:43:00-04:00,321.96,321.965,321.9,321.91,4.590919029225275,321.97970809245294,,0,0.0
2019-07-19 11:44:00-04:00,321.94,321.94,321.92,321.92,1.973034035420159,321.94908855786167,,0,0.0
2019-07-19 11:45:00-04:00,321.8,321.83,321.41,321.455,0.7416369069309817,321.69570981024026,,0,0.0
2019-07-19 11:46:00-04:00,321.455,321.68,321.455,321.68,2.811456890897165,321.6876534972966,,0,0.0
2019-07-19 11:47:00-04:00,321.99,321.99,321.71,321.71,0.5818817870417609,321.6991132422727,,0,0.0
2019-07-19 11:48:00-04:00,321.45,321.46,321.3,321.3,0.5468989140733183,321.49443978469697,,0,0.0
2019-07-19 11:49:00-04:00,321.35,321.76,321.345,321.76,2.435974054369215,321.63062451049336,,0,0.0
2019-07-19 11:50:00-04:00,321.89,321.89,321.825,321.825,0.3486626339188106,321.7303042487019,,0,0.0
2019-07-19 11:51:00-04:00,321.91,321.91,321.8,321.8,7.6554187012608415,321.766045659624,,0,0.0
2019-07-19 11:52:00-04:00,321.79,321.79,321.62,321.67,0.47576707237081844,321.71679147520143,,0,0.0
2019-07-19 11:53:00-04:00,321.665,321.785,321.64,321.72,1.0518183805845056,321.718436872534,,0,0.0
2019-07-19 11:54:00-04:00,321.69,321.74,321.68,321.74,0.2098972378106552,321.7294948866191,,0,0.0
2019-07-19 11:55:00-04:00,321.98,321.98,321.83,321.83,0.3894759857153269,321.78103597040416,,0,0.0
2019-07-19 11:56:00-04:00,321.835,321.99,321.835,321.99,3.9157495809343343,321.88819701122253,,0,0.0
2019-07-19 11:57:00-04:00,321.88,321.91,321.86,321.91,3.6533780336710153,321.8993780311084,,0,0.0
2019-07-19 11:58:00-04:00,321.66,321.72,321.51,321.59,1.5147583995335616,321.74072263054,,0,0.0
2019-07-19 11:59:00-04:00,321.54,321.71,321.54,321.71,2.52809561985278,321.72496743539125,,0,0.0
2019-07-19 12:00:00-04:00,321.66,321.66,321.55,321.55,6.516143138255229,321.63524054544706,,0,0.0
2019-07-19 12:01:00-04:00,321.48,321.58,321.48,321.58,0.4652722104802857,321.6069120606024,,0,0.0
2019-07-19 12:02:00-04:00,321.28,321.28,321.28,321.28,0.002332191531229502,321.4392648500371,322.09405422975743,1,0.0
2019-07-19 12:03:00-04:00,321.265,321.265,321.2,321.2,0.15042635376430288,321.3165649269411,322.016071683701,0,0.0
2019-07-19 12:04:00-04:00,321.225,321.225,321.225,321.225,0.11544348079586036,321.2696085541508,321.9237004080593,0,0.0
2019-07-19 12:05:00-04:00,321.205,321.375,321.205,321.375,1.2850375337074558,321.3236554494581,321.8434951175601,0,0.0
2019-07-19 12:06:00-04:00,321.35,321.6,321.35,321.47,0.5014211792143429,321.3987039369155,321.7814316615778,0,0.0
2019-07-19 12:07:00-04:00,321.52,321.52,321.52,321.52,0.004664383062459004,321.4609070461896,321.7320055721137,0,0.0
2019-07-19 12:08:00-04:00,321.675,321.705,321.665,321.665,0.9317105167261861,321.5655700994257,321.68866382804754,0,0.0
2019-07-19 12:09:00-04:00,321.66,321.66,321.6,321.6,0.4011369433714744,321.58322645869464,321.6546465609348,0,0.0
2019-07-19 12:10:00-04:00,321.625,321.625,321.6,321.6,1.2628817141607755,321.59182827474865,321.6150094788,0,0.0
2019-07-19 12:11:00-04:00,321.565,321.565,321.565,321.565,0.23205305735733547,321.5780701851339,321.5722793368405,0,0.0
2019-07-19 12:12:00-04:00,321.61,321.62,321.61,321.62,0.25071058960717146,321.59957265429597,321.522058118599,-1,0.34000000000003183
2019-07-19 12:14:00-04:00,321.69,321.69,321.69,321.69,0.07113184170249982,321.6459456520929,321.47110335354864,0,0.0
2019-07-19 12:16:00-04:00,321.405,321.405,321.3,321.3,0.23205305735733547,321.4685376253786,321.42132083042594,1,0.0
